experience,city,salary_lpa,skill_Python,skill_Machine_Learning,skill_SQL,skill_Java,skill_JavaScript,skill_React,skill_Node.js,skill_AWS,skill_Docker,skill_Kubernetes,skill_Data_Analysis,skill_Deep_Learning,skill_NLP,skill_Computer_Vision,skill_TensorFlow
13,Hyderabad,19.88,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0
11,Pune,14.47,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4,Hyderabad,7.99,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
8,Hyderabad,18.54,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1
2,Hyderabad,12.69,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
14,Noida,14.4,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
12,Pune,16.41,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,Pune,8.22,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7,Bangalore,14.64,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
4,Kolkata,8.77,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0,Kolkata,6.15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11,Kolkata,13.71,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
0,Mumbai,12.15,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0
8,Pune,15.32,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0
8,Noida,18.25,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1
14,Chennai,20.5,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1
1,Bangalore,8.14,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
7,Hyderabad,15.55,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1
5,Chennai,7.35,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6,Chennai,9.96,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0
13,Bangalore,24.75,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0
8,Mumbai,18.71,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0
7,Kolkata,13.4,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0
13,Mumbai,23.97,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0
9,Mumbai,17.97,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0
5,Bangalore,12.34,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
7,Chennai,15.8,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0
15,Hyderabad,19.19,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
7,Bangalore,16.06,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0
3,Delhi NCR,13.4,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0
2,Pune,8.77,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
6,Bangalore,14.88,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
7,Noida,12.78,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
10,Delhi NCR,20.29,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1
6,Noida,12.27,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
15,Chennai,18.11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,Mumbai,13.98,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1
6,Hyderabad,12.09,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
12,Noida,19.24,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1
12,Mumbai,18.05,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0
12,Chennai,18.52,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0
5,Pune,14.43,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0
12,Noida,17.06,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1
11,Kolkata,12.87,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
9,Pune,9.93,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15,Hyderabad,20.76,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1
1,Chennai,8.2,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1
1,Chennai,6.79,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
8,Noida,14.11,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0
0,Chennai,9.14,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,Bangalore,9.59,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0
3,Noida,12.42,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
1,Pune,10.81,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1
3,Kolkata,4.91,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
7,Mumbai,14.96,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
14,Chennai,17.12,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
14,Bangalore,26.11,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0
14,Chennai,14.44,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2,Noida,8.5,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1
11,Kolkata,14.39,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
1,Kolkata,13.56,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1
8,Mumbai,18.87,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0
3,Bangalore,13.65,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0
10,Pune,17.34,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0
3,Hyderabad,13.27,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0
8,Bangalore,19.97,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0
13,Delhi NCR,19.45,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
13,Delhi NCR,16.74,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
5,Mumbai,13.14,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1
5,Chennai,12.65,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1
10,Mumbai,17.54,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0
11,Mumbai,18.31,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1
11,Chennai,18.1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0
3,Pune,13.74,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1
7,Mumbai,18.57,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0
6,Delhi NCR,11.46,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,Kolkata,11.98,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0
6,Mumbai,11.16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,Pune,11.13,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
0,Chennai,9.74,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
4,Delhi NCR,13.16,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
10,Mumbai,16.25,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
14,Delhi NCR,17.29,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
15,Bangalore,28.3,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0
1,Delhi NCR,7.94,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
0,Hyderabad,5.68,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
9,Hyderabad,12.26,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3,Noida,12.58,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1
13,Noida,13.43,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3,Kolkata,6.33,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,Kolkata,13.73,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1
1,Bangalore,13.13,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0
7,Hyderabad,17.49,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1
3,Delhi NCR,7.05,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
13,Pune,18.77,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0
13,Hyderabad,18.47,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2,Noida,12.54,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1
14,Delhi NCR,23.35,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1
13,Chennai,16.82,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
6,Noida,15.3,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1
4,Kolkata,9.53,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1
7,Mumbai,10.64,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4,Delhi NCR,9.42,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
0,Bangalore,8.66,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
3,Bangalore,12.95,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0
14,Chennai,16.64,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12,Kolkata,17.62,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0
7,Pune,12.31,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
0,Chennai,7.27,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1
12,Hyderabad,16.09,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1
11,Mumbai,22.56,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1
15,Mumbai,18.87,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
9,Noida,16.53,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1
13,Bangalore,19.59,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
7,Mumbai,16.13,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0
6,Kolkata,9.92,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6,Kolkata,10.6,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0
11,Mumbai,14.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12,Noida,13.04,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,Pune,9.13,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
2,Noida,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
11,Kolkata,16.2,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0
10,Delhi NCR,14.53,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
12,Hyderabad,19.25,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1
2,Kolkata,11.41,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1
13,Pune,23.14,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1
5,Chennai,12.38,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0
15,Noida,20.31,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0
8,Bangalore,18.04,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0
1,Bangalore,5.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13,Mumbai,18.89,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
11,Delhi NCR,17.52,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1
0,Delhi NCR,11.45,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1
4,Noida,10.32,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
13,Noida,16.3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5,Mumbai,13.32,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0
3,Pune,10.89,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0
9,Mumbai,13.96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
15,Delhi NCR,23.21,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1
2,Pune,10.78,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0
14,Hyderabad,19.88,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
14,Kolkata,14.52,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
2,Bangalore,11.42,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14,Noida,24.64,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0
9,Mumbai,17.39,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0
8,Hyderabad,9.45,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5,Noida,14.17,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1
11,Bangalore,22.25,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0
15,Hyderabad,16.17,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7,Hyderabad,18.82,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1
5,Pune,17.42,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1
14,Delhi NCR,18.06,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
2,Pune,10.35,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1
2,Hyderabad,7.47,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,Chennai,11.38,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
4,Delhi NCR,5.72,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
0,Kolkata,5.9,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
3,Noida,8.95,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,Delhi NCR,6.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15,Pune,20.06,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
11,Delhi NCR,15.12,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8,Mumbai,16.07,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,Hyderabad,8.76,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1
14,Mumbai,21.92,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
2,Kolkata,8.59,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1
9,Delhi NCR,17.43,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0
12,Delhi NCR,22.64,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0
9,Bangalore,16.96,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
8,Bangalore,16.76,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0
1,Noida,11.61,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1
15,Delhi NCR,23.13,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1
0,Bangalore,7.78,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
10,Bangalore,19.48,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1
4,Hyderabad,13.16,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
5,Noida,9.09,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,Kolkata,18.45,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
3,Chennai,8.11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14,Bangalore,25.87,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1
15,Hyderabad,18.92,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1
9,Bangalore,15.56,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13,Bangalore,27.17,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1
4,Noida,10.55,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
8,Hyderabad,13.65,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
7,Kolkata,9.28,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
4,Kolkata,7.04,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,Hyderabad,5.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
14,Pune,14.81,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9,Noida,18.38,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
12,Pune,18.61,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1
9,Mumbai,16.58,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
3,Pune,9.46,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
2,Bangalore,9.79,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11,Delhi NCR,15.33,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9,Chennai,9.12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8,Mumbai,17.6,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0
9,Bangalore,14.97,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13,Pune,18.72,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0
3,Pune,6.28,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1
13,Hyderabad,19.77,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1
1,Kolkata,8.82,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0
10,Pune,15.09,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
8,Pune,15.82,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1
10,Hyderabad,19.58,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1
14,Noida,20.46,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
3,Hyderabad,12.05,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
8,Chennai,12.55,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
9,Mumbai,14.82,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4,Chennai,8.11,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
11,Kolkata,13.65,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1
6,Bangalore,12.26,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
14,Chennai,18.13,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
0,Noida,9.61,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0
12,Chennai,16.31,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12,Kolkata,16.78,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1
2,Pune,7.86,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
5,Mumbai,15.65,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0
15,Delhi NCR,20.52,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0
2,Hyderabad,7.86,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
6,Kolkata,9.64,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
9,Mumbai,16.73,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0
13,Mumbai,20.45,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
14,Mumbai,21.25,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0
7,Hyderabad,16.15,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0
1,Noida,9.83,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0
2,Kolkata,6.65,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1
7,Hyderabad,18.46,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1
15,Pune,21.84,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0
7,Delhi NCR,15.38,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1
14,Noida,20.55,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0
8,Kolkata,12.23,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
14,Mumbai,18.8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
7,Chennai,11.61,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0
4,Bangalore,11.56,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2,Kolkata,12.91,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
2,Noida,7.39,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,Pune,6.81,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4,Chennai,12.43,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0
10,Noida,14.02,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
11,Noida,15.71,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
1,Mumbai,11.94,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0
5,Chennai,12.31,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0
8,Kolkata,16.61,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0
12,Hyderabad,18.48,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1
5,Hyderabad,12.38,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1
7,Kolkata,14.31,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0
12,Hyderabad,17.22,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0
13,Chennai,19.55,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1
15,Chennai,20.08,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
7,Mumbai,17.33,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0
2,Chennai,10.22,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
1,Hyderabad,6.13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2,Delhi NCR,9.88,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0
0,Pune,6.54,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
8,Pune,16.48,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
0,Mumbai,9.11,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0
13,Kolkata,14.83,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8,Delhi NCR,14.95,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
9,Chennai,15.63,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
10,Kolkata,14.75,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
13,Pune,19.05,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1
6,Pune,17.17,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0
3,Hyderabad,7.49,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
8,Noida,11.92,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
10,Noida,16.0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
1,Bangalore,8.04,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14,Delhi NCR,17.02,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
15,Bangalore,24.26,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
12,Bangalore,23.94,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
8,Noida,16.22,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0
9,Kolkata,14.07,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1,Chennai,11.65,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0
15,Pune,25.03,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1
3,Kolkata,8.57,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
8,Noida,10.93,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
9,Mumbai,14.27,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
15,Mumbai,23.08,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1
7,Hyderabad,10.52,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
7,Mumbai,14.11,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
8,Hyderabad,16.29,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0
10,Bangalore,18.01,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
7,Bangalore,9.96,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
14,Chennai,15.73,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
5,Mumbai,14.02,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
8,Kolkata,17.48,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0
5,Noida,17.01,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0
1,Kolkata,5.69,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14,Mumbai,25.51,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0
2,Noida,8.2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8,Hyderabad,16.32,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0
15,Pune,19.01,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
13,Bangalore,23.16,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0
11,Mumbai,18.94,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0
5,Chennai,11.25,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
10,Hyderabad,16.51,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,Bangalore,5.64,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11,Hyderabad,18.88,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0
7,Kolkata,15.62,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0
14,Delhi NCR,21.34,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
13,Mumbai,15.94,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
8,Pune,14.19,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0
13,Chennai,18.25,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
3,Delhi NCR,14.3,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0
7,Kolkata,11.57,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0
5,Chennai,13.33,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0
0,Chennai,6.79,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
3,Noida,5.72,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
14,Noida,21.75,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2,Chennai,10.63,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1
9,Mumbai,20.38,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0
9,Noida,12.47,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
11,Pune,16.09,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
14,Pune,21.72,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0
8,Bangalore,15.84,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8,Pune,14.32,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
0,Kolkata,7.5,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1
3,Mumbai,8.63,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13,Bangalore,26.28,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0
2,Delhi NCR,12.67,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1
7,Noida,9.66,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10,Mumbai,15.76,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
15,Noida,18.79,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0
15,Delhi NCR,24.68,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1
8,Mumbai,15.11,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
10,Hyderabad,22.02,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0
2,Delhi NCR,12.47,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0
5,Noida,15.85,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0
13,Bangalore,20.58,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
2,Bangalore,15.93,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1
0,Mumbai,7.52,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
7,Chennai,14.42,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
13,Pune,21.49,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1
12,Chennai,14.99,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
